t,leader_q1_target,leader_ee_x,leader_ee_y,leader_ee_z,follower_ee_x,follower_ee_y,follower_ee_z,mid_x,mid_y,mid_z,cable_span,cable_sag
6.666667,0.288565,-0.045698,-0.005515,0.770588,0.249623,0.003832,0.846242,0.173466,0.003560,0.598279,0.305000,-0.210136
6.683333,0.262866,-0.055299,-0.005513,0.777991,0.249549,0.003834,0.846222,0.163588,0.002967,0.602395,0.312529,-0.209712
6.700000,0.236084,-0.065674,-0.005515,0.785617,0.249465,0.003837,0.846200,0.152895,0.002381,0.606964,0.321046,-0.208945
6.716667,0.208325,-0.076804,-0.005521,0.793395,0.249376,0.003839,0.846177,0.141488,0.001809,0.612005,0.330556,-0.207780
6.733333,0.179697,-0.088667,-0.005530,0.801246,0.249283,0.003842,0.846152,0.129480,0.001254,0.617547,0.341049,-0.206152
6.750000,0.150314,-0.101235,-0.005546,0.809096,0.249190,0.003844,0.846128,0.116994,0.000723,0.623621,0.352502,-0.203991
6.766667,0.120292,-0.114473,-0.005566,0.816869,0.249099,0.003847,0.846103,0.104167,0.000221,0.630256,0.364866,-0.201230
6.783333,0.089749,-0.128337,-0.005591,0.824495,0.249011,0.003850,0.846080,0.091141,-0.000248,0.637469,0.378083,-0.197818
6.800000,0.058806,-0.142778,-0.005618,0.831903,0.248930,0.003853,0.846059,0.078068,-0.000678,0.645271,0.392078,-0.193710
6.816667,0.027585,-0.157740,-0.005646,0.839029,0.248856,0.003856,0.846040,0.065095,-0.001068,0.653680,0.406768,-0.188854
6.833333,-0.003791,-0.173164,-0.005675,0.845815,0.248791,0.003859,0.846023,0.052365,-0.001414,0.662727,0.422063,-0.183192
6.850000,-0.035198,-0.188983,-0.005702,0.852207,0.248735,0.003862,0.846007,0.040011,-0.001712,0.672449,0.437867,-0.176658
6.866667,-0.066512,-0.205128,-0.005722,0.858158,0.248689,0.003865,0.845996,0.028136,-0.001961,0.682889,0.454081,-0.169187
6.883333,-0.097609,-0.221524,-0.005728,0.863631,0.248653,0.003867,0.845986,0.016824,-0.002159,0.694094,0.470606,-0.160715
6.900000,-0.128368,-0.238095,-0.005714,0.868597,0.248628,0.003870,0.845979,0.006124,-0.002306,0.706133,0.487343,-0.151155
6.916667,-0.158665,-0.254758,-0.005681,0.873033,0.248612,0.003873,0.845976,-0.003936,-0.002400,0.719105,0.504187,-0.140399
6.933333,-0.188382,-0.271425,-0.005636,0.876926,0.248606,0.003875,0.845975,-0.013352,-0.002437,0.733147,0.521039,-0.128304
6.950000,-0.217402,-0.288010,-0.005591,0.880270,0.248610,0.003878,0.845976,-0.022137,-0.002408,0.748486,0.537798,-0.114637
6.966667,-0.245610,-0.304430,-0.005554,0.883065,0.248623,0.003881,0.845980,-0.030297,-0.002307,0.765423,0.554376,-0.099099
6.983333,-0.272894,-0.320598,-0.005527,0.885325,0.248647,0.003886,0.845986,-0.037820,-0.002124,0.784379,0.570681,-0.081276
7.000000,-0.299148,-0.336434,-0.005512,0.887071,0.248682,0.003892,0.845995,-0.044652,-0.001849,0.805822,0.586632,-0.060711
7.016667,-0.324266,-0.351856,-0.005506,0.888332,0.248732,0.003903,0.846008,-0.050731,-0.001472,0.829848,0.602151,-0.037321
7.033333,-0.348151,-0.366786,-0.005509,0.889142,0.248805,0.003923,0.846026,-0.056147,-0.001017,0.854764,0.617170,-0.012820
7.050000,-0.370708,-0.381148,-0.005516,0.889543,0.248913,0.003959,0.846051,-0.061464,-0.000598,0.874581,0.631631,0.006784
7.066667,-0.391848,-0.394871,-0.005525,0.889579,0.249074,0.004018,0.846088,-0.067433,-0.000409,0.880220,0.645482,0.012386
7.083333,-0.411487,-0.407892,-0.005536,0.889301,0.249306,0.004100,0.846142,-0.074031,-0.000516,0.870490,0.658684,0.002768
7.100000,-0.429549,-0.420160,-0.005549,0.888759,0.249622,0.004200,0.846216,-0.080283,-0.000699,0.858609,0.671203,-0.008878
7.116667,-0.445961,-0.431629,-0.005562,0.888007,0.250036,0.004312,0.846316,-0.085327,-0.000676,0.858250,0.683009,-0.008911
7.133333,-0.460659,-0.442251,-0.005575,0.887096,0.250555,0.004432,0.846442,-0.089453,-0.000467,0.866120,0.694069,-0.000649
7.150000,-0.473585,-0.451983,-0.005588,0.886078,0.251178,0.004552,0.846594,-0.093413,-0.000329,0.868736,0.704341,0.002400
7.166667,-0.484688,-0.460789,-0.005603,0.885003,0.251898,0.004671,0.846770,-0.097283,-0.000348,0.863739,0.713786,-0.002147
7.183333,-0.493924,-0.468644,-0.005622,0.883917,0.252711,0.004786,0.846969,-0.100515,-0.000352,0.860780,0.722375,-0.004663
7.200000,-0.501256,-0.475520,-0.005648,0.882863,0.253608,0.004895,0.847189,-0.102973,-0.000259,0.863170,0.730076,-0.001856
7.216667,-0.506657,-0.481391,-0.005677,0.881891,0.254578,0.004996,0.847425,-0.104975,-0.000181,0.864490,0.736853,-0.000168
7.233333,-0.510104,-0.486236,-0.005705,0.881036,0.255606,0.005089,0.847674,-0.106610,-0.000174,0.862449,0.742670,-0.001907
7.250000,-0.511583,-0.490043,-0.005731,0.880329,0.256675,0.005171,0.847932,-0.107682,-0.000161,0.861405,0.747500,-0.002726
7.266667,-0.511090,-0.492800,-0.005757,0.879793,0.257771,0.005244,0.848195,-0.108155,-0.000112,0.862485,0.751317,-0.001510
7.283333,-0.508625,-0.494501,-0.005784,0.879447,0.258876,0.005306,0.848457,-0.108157,-0.000081,0.862804,0.754096,-0.001147
7.300000,-0.504200,-0.495140,-0.005811,0.879300,0.259971,0.005357,0.848714,-0.107704,-0.000080,0.862094,0.755813,-0.001913
7.316667,-0.497830,-0.494715,-0.005839,0.879357,0.261039,0.005398,0.848963,-0.106734,-0.000074,0.862191,0.756449,-0.001969
7.333333,-0.489541,-0.493230,-0.005870,0.879616,0.262061,0.005428,0.849198,-0.105262,-0.000062,0.862911,0.755988,-0.001496
7.350000,-0.479367,-0.490688,-0.005901,0.880065,0.263021,0.005447,0.849418,-0.103343,-0.000065,0.863176,0.754418,-0.001565
7.366667,-0.467347,-0.487096,-0.005935,0.880689,0.263903,0.005457,0.849617,-0.100978,-0.000080,0.863284,0.751729,-0.001870
7.383333,-0.453528,-0.482467,-0.005972,0.881465,0.264692,0.005456,0.849793,-0.098157,-0.000095,0.863801,0.747917,-0.001829
7.400000,-0.437965,-0.476817,-0.006009,0.882356,0.265373,0.005446,0.849943,-0.094907,-0.000113,0.864428,0.742986,-0.001722
7.416667,-0.420720,-0.470155,-0.006040,0.883346,0.265935,0.005426,0.850066,-0.091250,-0.000138,0.864850,0.736932,-0.001856
7.433333,-0.401860,-0.462510,-0.006070,0.884385,0.266367,0.005397,0.850158,-0.087202,-0.000165,0.865250,0.729770,-0.002022
7.450000,-0.381460,-0.453906,-0.006100,0.885431,0.266660,0.005359,0.850219,-0.082768,-0.000194,0.865750,0.721517,-0.002074
7.466667,-0.359601,-0.444378,-0.006115,0.886426,0.266807,0.005312,0.850246,-0.077977,-0.000228,0.866205,0.712197,-0.002131
7.483333,-0.336369,-0.433947,-0.006127,0.887352,0.266802,0.005256,0.850240,-0.072843,-0.000256,0.866500,0.701823,-0.002296
7.500000,-0.311855,-0.422672,-0.006134,0.888118,0.266641,0.005191,0.850198,-0.067407,-0.000288,0.866671,0.690448,-0.002487
7.516667,-0.286156,-0.410582,-0.006142,0.888702,0.266322,0.005117,0.850121,-0.061664,-0.000324,0.866706,0.678097,-0.002706
7.533333,-0.259374,-0.397741,-0.006156,0.889031,0.265844,0.005034,0.850008,-0.055667,-0.000368,0.866545,0.664826,-0.002975
7.550000,-0.231615,-0.384207,-0.006175,0.889052,0.265209,0.004943,0.849860,-0.049437,-0.000420,0.866079,0.650693,-0.003377
7.566667,-0.202987,-0.370036,-0.006196,0.888721,0.264419,0.004842,0.849676,-0.043009,-0.000476,0.865179,0.635751,-0.004020
7.583333,-0.173604,-0.355295,-0.006215,0.887996,0.263476,0.004732,0.849456,-0.036428,-0.000529,0.863631,0.620067,-0.005095
7.600000,-0.143581,-0.340051,-0.006230,0.886838,0.262387,0.004614,0.849202,-0.029745,-0.000543,0.861005,0.603710,-0.007015
7.616667,-0.113039,-0.324378,-0.006242,0.885210,0.261158,0.004486,0.848913,-0.023035,-0.000499,0.856559,0.586758,-0.010502
7.633333,-0.082096,-0.308357,-0.006251,0.883081,0.259795,0.004349,0.848591,-0.016317,-0.000359,0.850373,0.569296,-0.015463
7.650000,-0.050874,-0.292065,-0.006259,0.880430,0.258308,0.004206,0.848237,-0.011553,-0.000488,0.857681,0.551413,-0.006653
7.666667,-0.019499,-0.275573,-0.006259,0.877232,0.256781,0.004124,0.847862,-0.006672,-0.000642,0.830951,0.533264,-0.031596
7.683333,0.011908,-0.258966,-0.006260,0.873483,0.255241,0.004061,0.847479,-0.002258,-0.000029,0.803157,0.514968,-0.057324
7.700000,0.043222,-0.242340,-0.006256,0.869185,0.253738,0.004032,0.847100,0.004472,0.000741,0.763465,0.496675,-0.094677
7.716667,0.074320,-0.225778,-0.006243,0.864351,0.252302,0.004017,0.846734,0.011221,0.002024,0.714942,0.478514,-0.140600
7.733333,0.105078,-0.209362,-0.006210,0.859001,0.250957,0.004011,0.846387,0.018995,0.003787,0.671212,0.460605,-0.181482
7.750000,0.135375,-0.193170,-0.006150,0.853168,0.249738,0.004022,0.846070,0.029142,0.004852,0.664836,0.443082,-0.184783
7.766667,0.165093,-0.177280,-0.006075,0.846888,0.248649,0.004027,0.845786,0.034798,0.005538,0.653654,0.426050,-0.192683
7.783333,0.194112,-0.161769,-0.005993,0.840206,0.247692,0.004029,0.845535,0.039066,0.005185,0.652876,0.409618,-0.189994
7.800000,0.222320,-0.146710,-0.005915,0.833174,0.246880,0.004036,0.845323,0.045372,0.004763,0.654091,0.393904,-0.185158
7.816667,0.249604,-0.132164,-0.005848,0.825848,0.246209,0.004035,0.845149,0.052137,0.005057,0.645328,0.378994,-0.190171
7.833333,0.275858,-0.118184,-0.005796,0.818291,0.245675,0.004031,0.845011,0.059722,0.005628,0.632852,0.364971,-0.198799
7.850000,0.300976,-0.104820,-0.005759,0.810570,0.245273,0.004026,0.844910,0.068026,0.006046,0.621473,0.351910,-0.206267
7.866667,0.324861,-0.092112,-0.005734,0.802756,0.244999,0.004021,0.844844,0.077119,0.006147,0.613792,0.339868,-0.210008
7.883333,0.347418,-0.080095,-0.005720,0.794925,0.244842,0.004014,0.844810,0.085582,0.006054,0.608914,0.328888,-0.210954
7.900000,0.368558,-0.068796,-0.005712,0.787151,0.244792,0.004005,0.844806,0.093864,0.006031,0.605702,0.318992,-0.210277
7.916667,0.388197,-0.058238,-0.005708,0.779512,0.244838,0.003995,0.844829,0.102969,0.006261,0.601661,0.310186,-0.210509
7.933333,0.406259,-0.048438,-0.005704,0.772080,0.244965,0.003982,0.844873,0.112679,0.006626,0.596296,0.302454,-0.212180
7.950000,0.422671,-0.039410,-0.005699,0.764929,0.245162,0.003970,0.844937,0.122559,0.006991,0.590643,0.295763,-0.214290
7.966667,0.437369,-0.031169,-0.005699,0.758128,0.245416,0.003956,0.845016,0.132508,0.007311,0.585680,0.290073,-0.215892
7.983333,0.450295,-0.023719,-0.005702,0.751744,0.245715,0.003943,0.845107,0.142324,0.007592,0.581928,0.285315,-0.216498
8.000000,0.461398,-0.017058,-0.005704,0.745840,0.246047,0.003930,0.845207,0.151655,0.007857,0.579356,0.281409,-0.216167
8.016667,0.470634,-0.011184,-0.005706,0.740475,0.246401,0.003918,0.845312,0.160574,0.008119,0.577510,0.278269,-0.215383
8.033333,0.477966,-0.006084,-0.005711,0.735703,0.246767,0.003906,0.845418,0.169262,0.008359,0.575891,0.275796,-0.214669
8.050000,0.483367,-0.001726,-0.005716,0.731579,0.247134,0.003894,0.845525,0.177624,0.008553,0.574352,0.273874,-0.214200
8.066667,0.486814,0.001798,-0.005701,0.728117,0.247494,0.003883,0.845629,0.185462,0.008695,0.573044,0.272520,-0.213829
8.083333,0.488293,0.004572,-0.005692,0.725372,0.247840,0.003873,0.845728,0.192602,0.008778,0.572204,0.271582,-0.213346
8.100000,0.487800,0.006587,-0.005684,0.723368,0.248167,0.003864,0.845821,0.198862,0.008804,0.571959,0.271011,-0.212636
8.116667,0.485336,0.007837,-0.005679,0.722121,0.248468,0.003856,0.845907,0.204122,0.008770,0.572266,0.270772,-0.211748
8.133333,0.480910,0.008331,-0.005670,0.721645,0.248742,0.003849,0.845985,0.208388,0.008673,0.572957,0.270829,-0.210858
8.150000,0.474540,0.008069,-0.005659,0.721946,0.248984,0.003843,0.846054,0.211673,0.008510,0.573861,0.271171,-0.210139
8.166667,0.466252,0.007050,-0.005646,0.723020,0.249194,0.003838,0.846113,0.213934,0.008286,0.574895,0.271801,-0.209672
8.183333,0.456077,0.005270,-0.005632,0.724858,0.249371,0.003834,0.846163,0.215095,0.008006,0.576091,0.272745,-0.209420
8.200000,0.444057,0.002726,-0.005618,0.727442,0.249513,0.003831,0.846204,0.215095,0.007673,0.577512,0.274039,-0.209311
8.216667,0.430238,-0.000588,-0.005604,0.730747,0.249622,0.003829,0.846235,0.213894,0.007287,0.579207,0.275738,-0.209284
8.233333,0.414675,-0.004676,-0.005591,0.734741,0.249699,0.003828,0.846257,0.211486,0.006849,0.581164,0.277904,-0.209335
8.250000,0.397430,-0.009544,-0.005578,0.739386,0.249745,0.003827,0.846270,0.207904,0.006366,0.583354,0.280613,-0.209475
8.266667,0.378570,-0.015198,-0.005565,0.744636,0.249764,0.003827,0.846276,0.203183,0.005847,0.585751,0.283944,-0.209706
8.283333,0.358171,-0.021639,-0.005553,0.750441,0.249759,0.003828,0.846276,0.197343,0.005301,0.588383,0.287974,-0.209975
8.300000,0.336311,-0.028870,-0.005539,0.756743,0.249731,0.003829,0.846269,0.190413,0.004734,0.591308,0.292782,-0.210198
8.316667,0.313079,-0.036888,-0.005524,0.763482,0.249685,0.003830,0.846257,0.182432,0.004151,0.594589,0.298434,-0.210280
8.333333,0.288565,-0.045698,-0.005515,0.770588,0.249623,0.003832,0.846242,0.173465,0.003558,0.598279,0.305000,-0.210136
8.350000,0.262866,-0.055299,-0.005513,0.777991,0.249549,0.003834,0.846222,0.163587,0.002965,0.602398,0.312530,-0.209709
8.366667,0.236084,-0.065674,-0.005515,0.785618,0.249465,0.003837,0.846200,0.152893,0.002380,0.606966,0.321046,-0.208943
8.383333,0.208325,-0.076804,-0.005521,0.793395,0.249375,0.003839,0.846177,0.141489,0.001808,0.612004,0.330555,-0.207782
8.400000,0.179697,-0.088667,-0.005530,0.801246,0.249283,0.003842,0.846152,0.129481,0.001253,0.617547,0.341049,-0.206152
8.416667,0.150314,-0.101236,-0.005546,0.809096,0.249190,0.003844,0.846127,0.116994,0.000722,0.623623,0.352502,-0.203989
8.433333,0.120292,-0.114473,-0.005567,0.816869,0.249098,0.003847,0.846104,0.104166,0.000220,0.630259,0.364867,-0.201227
8.450000,0.089749,-0.128337,-0.005591,0.824495,0.249011,0.003850,0.846080,0.091141,-0.000249,0.637471,0.378083,-0.197816
8.466667,0.058806,-0.142777,-0.005618,0.831903,0.248930,0.003853,0.846059,0.078069,-0.000679,0.645271,0.392078,-0.193710
8.483333,0.027585,-0.157740,-0.005646,0.839029,0.248856,0.003856,0.846039,0.065097,-0.001069,0.653681,0.406767,-0.188854
8.500000,-0.003791,-0.173164,-0.005675,0.845815,0.248791,0.003859,0.846023,0.052369,-0.001414,0.662727,0.422062,-0.183191
8.516667,-0.035198,-0.188983,-0.005702,0.852207,0.248735,0.003862,0.846007,0.040013,-0.001712,0.672451,0.437866,-0.176656
8.533333,-0.066512,-0.205128,-0.005722,0.858158,0.248689,0.003865,0.845996,0.028138,-0.001961,0.682889,0.454080,-0.169187
8.550000,-0.097609,-0.221524,-0.005728,0.863631,0.248653,0.003867,0.845986,0.016826,-0.002159,0.694092,0.470606,-0.160717
8.566667,-0.128368,-0.238096,-0.005714,0.868596,0.248627,0.003870,0.845979,0.006126,-0.002306,0.706134,0.487343,-0.151154
8.583333,-0.158665,-0.254758,-0.005681,0.873033,0.248612,0.003873,0.845976,-0.003935,-0.002401,0.719105,0.504187,-0.140400
8.600000,-0.188382,-0.271425,-0.005636,0.876927,0.248606,0.003875,0.845974,-0.013353,-0.002437,0.733149,0.521038,-0.128301
8.616667,-0.217402,-0.288010,-0.005590,0.880270,0.248610,0.003878,0.845975,-0.022139,-0.002408,0.748486,0.537798,-0.114636
8.633333,-0.245610,-0.304430,-0.005553,0.883065,0.248624,0.003881,0.845979,-0.030300,-0.002307,0.765417,0.554376,-0.099105
8.650000,-0.272894,-0.320598,-0.005527,0.885325,0.248647,0.003886,0.845985,-0.037822,-0.002124,0.784376,0.570681,-0.081279
8.666667,-0.299148,-0.336434,-0.005512,0.887071,0.248682,0.003892,0.845995,-0.044654,-0.001849,0.805827,0.586632,-0.060706
8.683333,-0.324266,-0.351856,-0.005506,0.888332,0.248733,0.003904,0.846007,-0.050730,-0.001472,0.829854,0.602151,-0.037315
8.700000,-0.348151,-0.366786,-0.005509,0.889142,0.248805,0.003923,0.846025,-0.056146,-0.001017,0.854769,0.617171,-0.012814
8.716667,-0.370708,-0.381148,-0.005516,0.889543,0.248913,0.003959,0.846051,-0.061464,-0.000598,0.874585,0.631632,0.006788
8.733333,-0.391848,-0.394871,-0.005525,0.889579,0.249074,0.004018,0.846088,-0.067433,-0.000409,0.880219,0.645483,0.012385
8.750000,-0.411487,-0.407892,-0.005536,0.889301,0.249306,0.004100,0.846141,-0.074032,-0.000516,0.870487,0.658684,0.002766
8.766667,-0.429549,-0.420160,-0.005549,0.888759,0.249622,0.004200,0.846216,-0.080283,-0.000699,0.858609,0.671203,-0.008879
8.783333,-0.445961,-0.431629,-0.005562,0.888007,0.250035,0.004312,0.846315,-0.085328,-0.000676,0.858252,0.683009,-0.008909
8.800000,-0.460659,-0.442250,-0.005575,0.887096,0.250555,0.004432,0.846442,-0.089452,-0.000467,0.866119,0.694069,-0.000650
8.816667,-0.473585,-0.451982,-0.005588,0.886079,0.251178,0.004552,0.846594,-0.093413,-0.000329,0.868735,0.704341,0.002399
8.833333,-0.484688,-0.460789,-0.005603,0.885004,0.251899,0.004671,0.846770,-0.097283,-0.000348,0.863740,0.713786,-0.002147
8.850000,-0.493924,-0.468643,-0.005620,0.883919,0.252711,0.004786,0.846969,-0.100515,-0.000352,0.860780,0.722374,-0.004664
8.866667,-0.501256,-0.475519,-0.005647,0.882866,0.253608,0.004895,0.847189,-0.102973,-0.000258,0.863168,0.730075,-0.001859
8.883333,-0.506657,-0.481390,-0.005676,0.881892,0.254578,0.004996,0.847426,-0.104975,-0.000180,0.864492,0.736852,-0.000167
8.900000,-0.510104,-0.486236,-0.005704,0.881037,0.255605,0.005089,0.847675,-0.106610,-0.000174,0.862449,0.742669,-0.001907
8.916667,-0.511583,-0.490043,-0.005731,0.880329,0.256675,0.005171,0.847933,-0.107682,-0.000161,0.861405,0.747500,-0.002726
8.933333,-0.511090,-0.492800,-0.005757,0.879794,0.257771,0.005244,0.848195,-0.108155,-0.000111,0.862485,0.751317,-0.001510
8.950000,-0.508625,-0.494501,-0.005784,0.879447,0.258876,0.005306,0.848457,-0.108157,-0.000081,0.862805,0.754095,-0.001147
8.966667,-0.504200,-0.495139,-0.005811,0.879300,0.259970,0.005357,0.848715,-0.107705,-0.000081,0.862094,0.755811,-0.001913
8.983333,-0.497830,-0.494715,-0.005839,0.879357,0.261037,0.005398,0.848963,-0.106735,-0.000074,0.862190,0.756447,-0.001970
9.000000,-0.489541,-0.493230,-0.005869,0.879615,0.262060,0.005428,0.849200,-0.105263,-0.000062,0.862912,0.755986,-0.001496
9.016667,-0.479367,-0.490688,-0.005901,0.880065,0.263020,0.005447,0.849419,-0.103344,-0.000065,0.863177,0.754416,-0.001565
9.033333,-0.467347,-0.487096,-0.005935,0.880690,0.263902,0.005457,0.849618,-0.100979,-0.000080,0.863282,0.751727,-0.001872
9.050000,-0.453528,-0.482466,-0.005972,0.881466,0.264690,0.005456,0.849794,-0.098158,-0.000095,0.863797,0.747915,-0.001832
9.066667,-0.437965,-0.476816,-0.006009,0.882356,0.265372,0.005446,0.849944,-0.094908,-0.000113,0.864427,0.742984,-0.001723
9.083333,-0.420720,-0.470155,-0.006040,0.883346,0.265934,0.005426,0.850067,-0.091251,-0.000138,0.864852,0.736930,-0.001854
9.100000,-0.401860,-0.462510,-0.006070,0.884386,0.266366,0.005397,0.850159,-0.087202,-0.000165,0.865252,0.729769,-0.002020
9.116667,-0.381460,-0.453906,-0.006100,0.885431,0.266659,0.005359,0.850219,-0.082768,-0.000194,0.865747,0.721516,-0.002078
9.133333,-0.359601,-0.444378,-0.006115,0.886426,0.266806,0.005312,0.850246,-0.077978,-0.000228,0.866205,0.712195,-0.002131
9.150000,-0.336369,-0.433947,-0.006127,0.887352,0.266801,0.005256,0.850240,-0.072843,-0.000257,0.866505,0.701822,-0.002291
9.166667,-0.311855,-0.422672,-0.006134,0.888118,0.266640,0.005191,0.850198,-0.067407,-0.000288,0.866671,0.690448,-0.002487
9.183333,-0.286156,-0.410583,-0.006142,0.888702,0.266321,0.005117,0.850121,-0.061665,-0.000324,0.866702,0.678096,-0.002710
9.200000,-0.259374,-0.397741,-0.006156,0.889031,0.265844,0.005034,0.850008,-0.055668,-0.000368,0.866543,0.664826,-0.002977
9.216667,-0.231615,-0.384207,-0.006175,0.889052,0.265209,0.004943,0.849860,-0.049437,-0.000420,0.866081,0.650692,-0.003375
9.233333,-0.202987,-0.370036,-0.006196,0.888721,0.264418,0.004842,0.849676,-0.043009,-0.000476,0.865182,0.635751,-0.004016
9.250000,-0.173604,-0.355295,-0.006215,0.887996,0.263476,0.004732,0.849456,-0.036427,-0.000529,0.863640,0.620066,-0.005086
9.266667,-0.143581,-0.340051,-0.006230,0.886838,0.262387,0.004614,0.849202,-0.029745,-0.000543,0.861009,0.603710,-0.007011
9.283333,-0.113039,-0.324378,-0.006241,0.885210,0.261157,0.004486,0.848914,-0.023035,-0.000499,0.856568,0.586757,-0.010494
9.300000,-0.082096,-0.308357,-0.006251,0.883082,0.259794,0.004349,0.848591,-0.016317,-0.000359,0.850383,0.569296,-0.015453
9.316667,-0.050874,-0.292065,-0.006258,0.880430,0.258308,0.004206,0.848237,-0.011556,-0.000488,0.857722,0.551412,-0.006611
9.333333,-0.019499,-0.275573,-0.006259,0.877232,0.256781,0.004124,0.847862,-0.006713,-0.000645,0.830942,0.533264,-0.031605
9.350000,0.011908,-0.258966,-0.006260,0.873483,0.255241,0.004060,0.847479,-0.002327,-0.000029,0.803163,0.514967,-0.057318
9.366667,0.043222,-0.242339,-0.006256,0.869185,0.253737,0.004032,0.847100,0.004377,0.000741,0.763466,0.496674,-0.094676
9.383333,0.074320,-0.225778,-0.006243,0.864351,0.252302,0.004017,0.846733,0.011102,0.002025,0.714937,0.478514,-0.140605
9.400000,0.105078,-0.209362,-0.006209,0.859001,0.250956,0.004011,0.846387,0.018901,0.003784,0.671243,0.460604,-0.181451
9.416667,0.135375,-0.193170,-0.006150,0.853168,0.249738,0.004022,0.846070,0.029088,0.004849,0.664879,0.443081,-0.184740
9.433333,0.165093,-0.177280,-0.006075,0.846888,0.248649,0.004027,0.845786,0.034755,0.005537,0.653678,0.426049,-0.192659
9.450000,0.194112,-0.161769,-0.005993,0.840206,0.247691,0.004029,0.845535,0.039043,0.005187,0.652907,0.409617,-0.189964
9.466667,0.222320,-0.146710,-0.005915,0.833174,0.246880,0.004036,0.845323,0.045371,0.004769,0.654092,0.393904,-0.185157
9.483333,0.249604,-0.132164,-0.005848,0.825848,0.246209,0.004035,0.845149,0.052156,0.005063,0.645311,0.378994,-0.190187
9.500000,0.275858,-0.118184,-0.005796,0.818291,0.245674,0.004031,0.845011,0.059752,0.005633,0.632825,0.364971,-0.198826
9.516667,0.300976,-0.104820,-0.005759,0.810569,0.245273,0.004026,0.844910,0.068063,0.006050,0.621452,0.351910,-0.206288
9.533333,0.324861,-0.092112,-0.005734,0.802756,0.244999,0.004021,0.844844,0.077156,0.006152,0.613777,0.339868,-0.210022
9.550000,0.347418,-0.080095,-0.005720,0.794925,0.244842,0.004014,0.844810,0.085616,0.006059,0.608906,0.328888,-0.210962
9.566667,0.368558,-0.068796,-0.005712,0.787151,0.244792,0.004005,0.844806,0.093895,0.006037,0.605698,0.318992,-0.210280
9.583333,0.388197,-0.058238,-0.005708,0.779512,0.244838,0.003995,0.844828,0.102998,0.006265,0.601655,0.310186,-0.210515
9.600000,0.406259,-0.048438,-0.005704,0.772080,0.244966,0.003983,0.844873,0.112703,0.006630,0.596289,0.302454,-0.212188
9.616667,0.422671,-0.039410,-0.005699,0.764929,0.245163,0.003970,0.844937,0.122579,0.006995,0.590637,0.295764,-0.214296
9.633333,0.437369,-0.031169,-0.005699,0.758128,0.245417,0.003957,0.845016,0.132524,0.007315,0.585675,0.290074,-0.215897
9.650000,0.450295,-0.023719,-0.005702,0.751744,0.245716,0.003943,0.845107,0.142333,0.007596,0.581927,0.285316,-0.216498
9.666667,0.461398,-0.017058,-0.005704,0.745840,0.246049,0.003931,0.845206,0.151659,0.007860,0.579360,0.281410,-0.216163
9.683333,0.470634,-0.011184,-0.005706,0.740475,0.246403,0.003918,0.845311,0.160575,0.008122,0.577513,0.278270,-0.215380
9.700000,0.477966,-0.006084,-0.005711,0.735703,0.246768,0.003906,0.845418,0.169263,0.008362,0.575892,0.275796,-0.214668
9.716667,0.483367,-0.001726,-0.005716,0.731579,0.247135,0.003894,0.845524,0.177625,0.008557,0.574351,0.273875,-0.214201
9.733333,0.486814,0.001798,-0.005701,0.728117,0.247494,0.003883,0.845628,0.185462,0.008698,0.573041,0.272520,-0.213832
9.750000,0.488293,0.004572,-0.005691,0.725372,0.247841,0.003873,0.845728,0.192602,0.008781,0.572204,0.271582,-0.213346
9.766667,0.487800,0.006587,-0.005684,0.723367,0.248168,0.003864,0.845821,0.198860,0.008808,0.571959,0.271011,-0.212636
9.783333,0.485336,0.007838,-0.005678,0.722121,0.248469,0.003856,0.845907,0.204119,0.008774,0.572266,0.270772,-0.211748
9.800000,0.480910,0.008332,-0.005670,0.721645,0.248743,0.003849,0.845985,0.208385,0.008676,0.572955,0.270829,-0.210860
9.816667,0.474540,0.008069,-0.005659,0.721946,0.248986,0.003843,0.846053,0.211668,0.008513,0.573857,0.271171,-0.210142
9.833333,0.466252,0.007050,-0.005646,0.723020,0.249196,0.003838,0.846113,0.213927,0.008289,0.574894,0.271802,-0.209673
9.850000,0.456077,0.005270,-0.005632,0.724858,0.249372,0.003834,0.846162,0.215087,0.008009,0.576087,0.272746,-0.209423
9.866667,0.444057,0.002726,-0.005618,0.727442,0.249514,0.003832,0.846203,0.215087,0.007676,0.577509,0.274040,-0.209314
9.883333,0.430238,-0.000588,-0.005605,0.730747,0.249623,0.003829,0.846233,0.213884,0.007290,0.579203,0.275738,-0.209287
9.900000,0.414675,-0.004676,-0.005591,0.734741,0.249699,0.003828,0.846256,0.211478,0.006852,0.581160,0.277904,-0.209339
9.916667,0.397430,-0.009544,-0.005577,0.739386,0.249746,0.003827,0.846270,0.207898,0.006369,0.583349,0.280613,-0.209479
9.933333,0.378570,-0.015197,-0.005565,0.744637,0.249765,0.003827,0.846276,0.203179,0.005850,0.585750,0.283943,-0.209706
9.950000,0.358171,-0.021639,-0.005552,0.750441,0.249759,0.003828,0.846275,0.197342,0.005304,0.588384,0.287974,-0.209974
9.966667,0.336311,-0.028869,-0.005539,0.756743,0.249732,0.003829,0.846269,0.190413,0.004736,0.591312,0.292782,-0.210194
9.983333,0.313079,-0.036888,-0.005524,0.763482,0.249685,0.003830,0.846257,0.182435,0.004154,0.594593,0.298435,-0.210276
