t,cap1_x,cap2_x,cap3_x,cap4_x,cap5_x,cap1_y,cap2_y,cap3_y,cap4_y,cap5_y,cap1_z,cap2_z,cap3_z,cap4_z,cap5_z
1.05,-0.0007476492901332676,-0.0002943470608443022,0.0012867150362581015,0.0036838033702224493,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749771118164062,1.7916467189788818,1.7083048820495605,1.6250054836273193,1.5416666269302368
1.0666666666666667,-0.0007695629028603435,-0.0003024212783202529,0.0012880590511485934,0.003684244817122817,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749768733978271,1.7916467189788818,1.7083040475845337,1.6250057220458984,1.5416666269302368
1.0833333333333333,-0.0007094034226611257,-0.00020844202663283795,0.0013762571616098285,0.0037197854835540056,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874977469444275,1.7916470766067505,1.7083048820495605,1.625005841255188,1.5416666269302368
1.1,-0.000570802774745971,-2.034226963587571e-05,0.001541449804790318,0.0037856632843613625,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749785423278809,1.791648268699646,1.7083073854446411,1.625005841255188,1.5416666269302368
1.1166666666666667,-0.0003629252896644175,0.0002487121964804828,0.0017697468865662813,0.003875414142385125,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749796152114868,1.7916498184204102,1.7083115577697754,1.6250053644180298,1.5416666269302368
1.1333333333333333,-9.857902477961034e-05,0.0005824026884511113,0.0020458472426980734,0.003982302732765675,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749817609786987,1.7916520833969116,1.7083163261413574,1.6250056028366089,1.5416666269302368
1.15,0.00020845509425271302,0.0009641420328989625,0.002355544362217188,0.00410042516887188,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749843835830688,1.7916550636291504,1.7083207368850708,1.6250050067901611,1.5416666269302368
1.1666666666666667,0.0005452227778732777,0.001378799555823207,0.002686798572540283,0.0042250812985002995,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749874830245972,1.7916594743728638,1.7083245515823364,1.6250056028366089,1.5416666269302368
1.1833333333333333,0.00090057059423998,0.00181360833812505,0.003030024701729417,0.004352726507931948,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749909400939941,1.7916643619537354,1.7083288431167603,1.6250057220458984,1.5416666269302368
1.2,0.0012656264007091522,0.0022585352417081594,0.0033778224606066942,0.004480653442442417,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874996304512024,1.7916697263717651,1.7083327770233154,1.6250065565109253,1.5416666269302368
1.2166666666666666,0.001633102772757411,0.002705270191654563,0.0037241261452436447,0.004606740549206734,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750009536743164,1.7916754484176636,1.7083361148834229,1.6250075101852417,1.5416666269302368
1.2333333333333334,0.0019962796941399574,0.003145941998809576,0.004063297063112259,0.004729127045720816,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.875005841255188,1.791680932044983,1.7083392143249512,1.6250091791152954,1.5416666269302368
1.25,0.0023480812087655067,0.003572026500478387,0.004389334935694933,0.004845967050641775,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750102519989014,1.7916865348815918,1.708342432975769,1.6250110864639282,1.5416666269302368
1.2666666666666666,0.0026801242493093014,0.0039732856675982475,0.00469522038474679,0.004955226089805365,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750150203704834,1.7916921377182007,1.708345651626587,1.6250135898590088,1.5416666269302368
1.2833333333333332,0.002982053905725479,0.004337136168032885,0.004972456954419613,0.0050544580444693565,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750191926956177,1.7916983366012573,1.7083487510681152,1.6250160932540894,1.5416666269302368
1.3,0.0032418344635516405,0.004649309441447258,0.005211382173001766,0.005140769761055708,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750215768814087,1.7917039394378662,1.7083516120910645,1.6250184774398804,1.5416666269302368
