t,cap2_x,cap4_x,cap8_x,cap50_x,cap100_x,cap150_x,cap199_x,cap2_y,cap4_y,cap8_y,cap50_y,cap100_y,cap150_y,cap199_y,cap2_z,cap4_z,cap8_z,cap50_z,cap100_z,cap150_z,cap199_z
7.85,0.0004933024174533784,0.0015661910874769092,0.004326013848185539,0.0499814935028553,0.11383360624313354,0.16132205724716187,0.25836291909217834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872320890426636,1.9771029949188232,1.9569233655929565,1.7484211921691895,1.5030587911605835,1.255115270614624,1.0284491777420044
7.866666666666666,0.0005705787916667759,0.0018268574494868517,0.00506216287612915,0.04852809011936188,0.11755242943763733,0.16251781582832336,0.2570652961730957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872581958770752,1.9771653413772583,1.9570878744125366,1.748293399810791,1.5046100616455078,1.2567329406738281,1.0285629034042358
7.883333333333333,0.0005602536257356405,0.001837829826399684,0.005245286971330643,0.049506641924381256,0.11335144191980362,0.16605396568775177,0.2554025948047638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872938394546509,1.9772274494171143,1.9572280645370483,1.749112606048584,1.5048037767410278,1.2587261199951172,1.0293757915496826
7.8999999999999995,0.0005154595710337162,0.0017840361688286066,0.005371043924242258,0.05342927202582359,0.10835104435682297,0.16934211552143097,0.2537647783756256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873430728912354,1.9773097038269043,1.957412600517273,1.7509334087371826,1.5051344633102417,1.261027216911316,1.0298168659210205
7.916666666666667,0.0003695436171256006,0.001316230045631528,0.004192998632788658,0.05629824474453926,0.10329963266849518,0.1748582422733307,0.2507972717285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873448610305786,1.9772814512252808,1.9572763442993164,1.7518000602722168,1.5043219327926636,1.2630877494812012,1.0291386842727661
7.933333333333334,0.0005798536003567278,0.0019099650671705604,0.005450669676065445,0.05580915883183479,0.10029933601617813,0.18013031780719757,0.2464819997549057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873164892196655,1.9772721529006958,1.9573264122009277,1.7510054111480713,1.5030255317687988,1.2644058465957642,1.0274080038070679
7.95,0.0006913714460097253,0.002287742216140032,0.006564143113791943,0.05242449790239334,0.09974651038646698,0.18142522871494293,0.24180953204631805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873247146606445,1.9773203134536743,1.957523226737976,1.7500619888305664,1.5021377801895142,1.2638722658157349,1.025041937828064
7.966666666666667,0.0007422399357892573,0.0024024362210184336,0.00668557733297348,0.04615050554275513,0.10153702646493912,0.1824798732995987,0.23612940311431885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987295150756836,1.9772783517837524,1.9574390649795532,1.7483952045440674,1.5017364025115967,1.2627835273742676,1.0222803354263306
7.983333333333333,0.0005240289028733969,0.0016953728627413511,0.00479954993352294,0.04173756018280983,0.1044158861041069,0.180855393409729,0.23114176094532013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872499704360962,1.9771422147750854,1.9570362567901611,1.7469379901885986,1.5016405582427979,1.2610464096069336,1.019880771636963
8.0,0.00040141333010978997,0.0012607986573129892,0.003383071394637227,0.039416976273059845,0.1053045243024826,0.1741744875907898,0.2270081639289856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872205257415771,1.977066993713379,1.956800103187561,1.7465177774429321,1.5017725229263306,1.2584458589553833,1.0176969766616821
8.016666666666666,6.618850602535531e-05,0.00025318306870758533,0.0009290429879911244,0.03611220419406891,0.10370498150587082,0.16881826519966125,0.21969057619571686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872322082519531,1.977055549621582,1.9567118883132935,1.7464325428009033,1.501760482788086,1.2572020292282104,1.0159815549850464
8.033333333333333,0.00030939659336581826,0.0009875146206468344,0.002717765746638179,0.036688923835754395,0.103887639939785,0.16198158264160156,0.21117448806762695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872550964355469,1.9771124124526978,1.9568573236465454,1.74679434299469,1.5026278495788574,1.2568838596343994,1.0149747133255005
8.05,0.0003713766054715961,0.0012301451060920954,0.00356567045673728,0.03764227405190468,0.10270874202251434,0.15720580518245697,0.201995387673378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872907400131226,1.9771835803985596,1.9570356607437134,1.7471232414245605,1.5031543970108032,1.2568728923797607,1.0143864154815674
