t,leader_q1_target,leader_ee_x,leader_ee_y,leader_ee_z,follower_ee_x,follower_ee_y,follower_ee_z,mid_x,mid_y,mid_z,cable_span,cable_sag
7.683333,0.404764,-0.040110,-0.004518,0.731267,0.292881,-0.000760,0.854243,0.189143,0.015886,0.659922,0.354993,-0.132833
7.700000,0.380150,-0.046344,-0.004498,0.736654,0.292854,-0.000736,0.854238,0.184600,0.014572,0.660663,0.359021,-0.134783
7.716667,0.352787,-0.053952,-0.004491,0.743010,0.292837,-0.000716,0.854235,0.178295,0.012881,0.661645,0.364208,-0.136977
7.733333,0.322868,-0.062936,-0.004478,0.750200,0.292825,-0.000715,0.854232,0.170182,0.011224,0.663085,0.370679,-0.139131
7.750000,0.290603,-0.073282,-0.004461,0.758097,0.292817,-0.000712,0.854231,0.160761,0.009379,0.665350,0.378529,-0.140814
7.766667,0.256216,-0.084979,-0.004444,0.766553,0.292815,-0.000692,0.854231,0.150437,0.007220,0.668744,0.387853,-0.141648
7.783333,0.219951,-0.097983,-0.004422,0.775405,0.292810,-0.000680,0.854230,0.139114,0.004801,0.673076,0.398680,-0.141741
7.800000,0.182061,-0.112256,-0.004394,0.784490,0.292813,-0.000704,0.854230,0.126673,0.002224,0.678560,0.411045,-0.140800
7.816667,0.142812,-0.127750,-0.004367,0.793649,0.292820,-0.000752,0.854231,0.113085,-0.000307,0.685521,0.424926,-0.138419
7.833333,0.102478,-0.144399,-0.004342,0.802723,0.292817,-0.000772,0.854231,0.098830,-0.002734,0.694208,0.440254,-0.134269
7.850000,0.061345,-0.162106,-0.004315,0.811550,0.292809,-0.000792,0.854229,0.084338,-0.004989,0.704624,0.456925,-0.128266
7.866667,0.019698,-0.180757,-0.004289,0.819980,0.292802,-0.000807,0.854228,0.070061,-0.006788,0.716753,0.474809,-0.120351
7.883333,-0.022168,-0.200224,-0.004264,0.827875,0.292783,-0.000793,0.854224,0.055897,-0.008155,0.730765,0.493723,-0.110285
7.900000,-0.063961,-0.220365,-0.004242,0.835121,0.292753,-0.000797,0.854219,0.041552,-0.008843,0.746939,0.513485,-0.097731
7.916667,-0.105388,-0.241016,-0.004218,0.841615,0.292717,-0.000784,0.854213,0.027659,-0.009124,0.765711,0.533893,-0.082203
7.933333,-0.146157,-0.262007,-0.004188,0.847282,0.292680,-0.000772,0.854205,0.014615,-0.009120,0.787556,0.554740,-0.063188
7.950000,-0.185983,-0.283156,-0.004151,0.852072,0.292647,-0.000770,0.854199,0.002124,-0.008930,0.813539,0.575816,-0.039597
7.966667,-0.224587,-0.304274,-0.004110,0.855959,0.292616,-0.000757,0.854194,-0.009767,-0.008718,0.844521,0.596903,-0.010556
7.983333,-0.261697,-0.325171,-0.004072,0.858942,0.292583,-0.000742,0.854188,-0.020795,-0.008582,0.874696,0.617781,0.018131
8.000000,-0.297054,-0.345664,-0.004039,0.861049,0.292543,-0.000723,0.854180,-0.031549,-0.008318,0.882789,0.638252,0.025174
8.016667,-0.330409,-0.365565,-0.004013,0.862329,0.292503,-0.000723,0.854173,-0.042317,-0.008040,0.878058,0.658127,0.019807
8.033333,-0.361529,-0.384700,-0.003995,0.862852,0.292458,-0.000723,0.854164,-0.052493,-0.008105,0.881730,0.677222,0.023222
8.050000,-0.390195,-0.402912,-0.003984,0.862707,0.292405,-0.000731,0.854154,-0.062158,-0.008003,0.885030,0.695378,0.026599
8.066667,-0.416205,-0.420054,-0.003978,0.861998,0.292339,-0.000738,0.854142,-0.071441,-0.007919,0.884467,0.712444,0.026397
8.083333,-0.439379,-0.435988,-0.003978,0.860840,0.292260,-0.000736,0.854127,-0.080018,-0.007918,0.886005,0.728286,0.028522
8.100000,-0.459553,-0.450596,-0.003980,0.859352,0.292175,-0.000753,0.854112,-0.087934,-0.007797,0.885896,0.742796,0.029165
8.116667,-0.476585,-0.463776,-0.003986,0.857656,0.292081,-0.000756,0.854094,-0.095085,-0.007842,0.886022,0.755872,0.030146
8.133333,-0.490357,-0.475439,-0.003995,0.855875,0.291967,-0.000746,0.854072,-0.101456,-0.007745,0.885895,0.767415,0.030921
8.150000,-0.500771,-0.485515,-0.004002,0.854120,0.291843,-0.000739,0.854049,-0.106970,-0.007763,0.885617,0.777364,0.031533
8.166667,-0.507754,-0.493947,-0.004012,0.852498,0.291714,-0.000735,0.854025,-0.111620,-0.007715,0.885213,0.785669,0.031952
8.183333,-0.511258,-0.500699,-0.004023,0.851096,0.291589,-0.000747,0.854002,-0.115357,-0.007733,0.884774,0.792299,0.032225
8.200000,-0.511258,-0.505725,-0.004031,0.849994,0.291467,-0.000746,0.853979,-0.118197,-0.007701,0.884540,0.797209,0.032554
8.216667,-0.507754,-0.509013,-0.004042,0.849244,0.291337,-0.000734,0.853954,-0.120091,-0.007696,0.884235,0.800371,0.032636
8.233333,-0.500771,-0.510529,-0.004049,0.848892,0.291204,-0.000725,0.853929,-0.121012,-0.007674,0.884189,0.801756,0.032778
8.250000,-0.490357,-0.510266,-0.004055,0.848953,0.291075,-0.000727,0.853905,-0.120968,-0.007694,0.884112,0.801363,0.032683
8.266667,-0.476585,-0.508234,-0.004060,0.849424,0.290952,-0.000723,0.853881,-0.119949,-0.007686,0.884222,0.799205,0.032569
8.283333,-0.459553,-0.504433,-0.004062,0.850283,0.290840,-0.000723,0.853860,-0.117961,-0.007702,0.884400,0.795287,0.032328
8.300000,-0.439379,-0.498882,-0.004062,0.851482,0.290735,-0.000717,0.853840,-0.115012,-0.007707,0.884686,0.789628,0.032025
8.316667,-0.416205,-0.491614,-0.004060,0.852961,0.290641,-0.000710,0.853822,-0.111115,-0.007718,0.884964,0.782262,0.031572
8.333333,-0.390195,-0.482668,-0.004058,0.854636,0.290564,-0.000711,0.853808,-0.106281,-0.007738,0.885307,0.773239,0.031085
8.350000,-0.361529,-0.472086,-0.004054,0.856413,0.290505,-0.000713,0.853796,-0.100548,-0.007771,0.885527,0.762602,0.030423
8.366667,-0.330409,-0.459951,-0.004052,0.858182,0.290468,-0.000724,0.853789,-0.093973,-0.007820,0.885657,0.750439,0.029672
8.383333,-0.297054,-0.446343,-0.004051,0.859826,0.290451,-0.000719,0.853786,-0.086625,-0.007859,0.885557,0.736826,0.028751
8.400000,-0.261697,-0.431332,-0.004049,0.861226,0.290461,-0.000724,0.853788,-0.078535,-0.007919,0.885163,0.721839,0.027656
8.416667,-0.224587,-0.415015,-0.004045,0.862263,0.290495,-0.000724,0.853795,-0.069755,-0.007980,0.884370,0.705569,0.026341
8.433333,-0.185983,-0.397525,-0.004046,0.862813,0.290549,-0.000722,0.853805,-0.060349,-0.008027,0.883404,0.688141,0.025095
8.450000,-0.146157,-0.379032,-0.004048,0.862767,0.290624,-0.000740,0.853819,-0.050406,-0.008129,0.882446,0.669724,0.024153
8.466667,-0.105388,-0.359663,-0.004055,0.862026,0.290732,-0.000734,0.853839,-0.040030,-0.008234,0.881060,0.650455,0.023127
8.483333,-0.063961,-0.339587,-0.004062,0.860507,0.290870,-0.000747,0.853866,-0.029321,-0.008352,0.877802,0.630501,0.020616
8.500000,-0.022168,-0.318948,-0.004072,0.858142,0.291023,-0.000731,0.853895,-0.018300,-0.008664,0.871131,0.609995,0.015113
8.516667,0.019698,-0.297966,-0.004086,0.854890,0.291195,-0.000724,0.853927,-0.006904,-0.009255,0.855260,0.589171,0.000851
8.533333,0.061345,-0.276802,-0.004103,0.850728,0.291390,-0.000748,0.853964,0.005648,-0.010513,0.817508,0.568211,-0.034838
8.550000,0.102478,-0.255662,-0.004126,0.845666,0.291600,-0.000779,0.854004,0.017713,-0.010684,0.780010,0.547336,-0.069825
8.566667,0.142812,-0.234742,-0.004148,0.839739,0.291812,-0.000781,0.854043,0.031369,-0.009629,0.761077,0.526759,-0.085815
8.583333,0.182061,-0.214214,-0.004166,0.833005,0.292022,-0.000774,0.854083,0.046362,-0.010158,0.747665,0.506686,-0.095879
8.600000,0.219951,-0.194253,-0.004182,0.825548,0.292220,-0.000755,0.854120,0.059832,-0.008055,0.732077,0.487324,-0.107757
8.616667,0.256216,-0.175017,-0.004194,0.817477,0.292403,-0.000741,0.854154,0.074159,-0.005444,0.714520,0.468870,-0.121296
8.633333,0.290603,-0.156630,-0.004204,0.808908,0.292576,-0.000742,0.854186,0.088996,-0.002079,0.702605,0.451495,-0.128942
8.650000,0.322868,-0.139214,-0.004216,0.799980,0.292736,-0.000728,0.854216,0.104407,-0.000509,0.695948,0.435356,-0.131150
8.666667,0.352787,-0.122892,-0.004235,0.790854,0.292885,-0.000740,0.854244,0.118191,0.001955,0.688677,0.420596,-0.133872
8.683333,0.380150,-0.107744,-0.004256,0.781687,0.293016,-0.000747,0.854268,0.130472,0.005054,0.680583,0.407295,-0.137394
8.700000,0.404764,-0.093836,-0.004278,0.772644,0.293140,-0.000760,0.854291,0.142534,0.008670,0.674932,0.395511,-0.138535
8.716667,0.426456,-0.081223,-0.004302,0.763890,0.293250,-0.000749,0.854311,0.154646,0.011156,0.672077,0.385252,-0.137024
8.733333,0.445076,-0.069947,-0.004332,0.755592,0.293343,-0.000732,0.854329,0.165903,0.012878,0.669816,0.376485,-0.135144
8.750000,0.460491,-0.060019,-0.004352,0.747895,0.293419,-0.000717,0.854343,0.174105,0.014927,0.667147,0.369138,-0.133972
8.766667,0.472595,-0.051442,-0.004372,0.740936,0.293481,-0.000736,0.854354,0.179803,0.017172,0.664857,0.363110,-0.132788
8.783333,0.481301,-0.044228,-0.004392,0.734852,0.293536,-0.000744,0.854364,0.185467,0.018811,0.663355,0.358303,-0.131253
8.800000,0.486549,-0.038389,-0.004411,0.729754,0.293573,-0.000738,0.854371,0.191193,0.019404,0.662493,0.354601,-0.129570
8.816667,0.488303,-0.033898,-0.004429,0.725736,0.293591,-0.000751,0.854374,0.195457,0.019706,0.661785,0.351868,-0.128270
8.833333,0.486549,-0.030758,-0.004445,0.722871,0.293598,-0.000767,0.854376,0.197972,0.019847,0.661205,0.350020,-0.127418
8.850000,0.481301,-0.028960,-0.004462,0.721208,0.293586,-0.000751,0.854373,0.199222,0.019834,0.660826,0.348975,-0.126964
8.866667,0.472595,-0.028525,-0.004486,0.720796,0.293556,-0.000750,0.854368,0.199388,0.019588,0.660364,0.348700,-0.127218
8.883333,0.460491,-0.029398,-0.004495,0.721615,0.293514,-0.000744,0.854360,0.197791,0.018792,0.659720,0.349152,-0.128268
8.900000,0.445076,-0.031627,-0.004513,0.723668,0.293464,-0.000734,0.854351,0.195193,0.018026,0.659082,0.350395,-0.129927
8.916667,0.426456,-0.035192,-0.004511,0.726903,0.293409,-0.000712,0.854341,0.192553,0.017091,0.659433,0.352467,-0.131189
8.933333,0.404764,-0.040089,-0.004509,0.731256,0.293346,-0.000700,0.854329,0.189350,0.015896,0.660102,0.355443,-0.132690
8.950000,0.380150,-0.046338,-0.004494,0.736649,0.293282,-0.000703,0.854317,0.184771,0.014609,0.660828,0.359447,-0.134655
8.966667,0.352787,-0.053955,-0.004491,0.743009,0.293225,-0.000698,0.854307,0.178419,0.012918,0.661802,0.364604,-0.136856
8.983333,0.322868,-0.062954,-0.004480,0.750209,0.293168,-0.000685,0.854296,0.170272,0.011236,0.663222,0.371041,-0.139031
9.000000,0.290603,-0.073294,-0.004462,0.758100,0.293111,-0.000684,0.854286,0.160864,0.009360,0.665495,0.378838,-0.140698
9.016667,0.256216,-0.084963,-0.004439,0.766542,0.293069,-0.000694,0.854278,0.150578,0.007195,0.668872,0.388098,-0.141538
9.033333,0.219951,-0.097956,-0.004417,0.775387,0.293040,-0.000719,0.854272,0.139264,0.004776,0.673180,0.398891,-0.141650
9.050000,0.182061,-0.112230,-0.004392,0.784474,0.293012,-0.000711,0.854267,0.126782,0.002195,0.678643,0.411225,-0.140728
9.066667,0.142812,-0.127729,-0.004364,0.793637,0.292983,-0.000697,0.854262,0.113165,-0.000352,0.685605,0.425073,-0.138345
9.083333,0.102478,-0.144376,-0.004337,0.802712,0.292945,-0.000695,0.854255,0.098910,-0.002756,0.694311,0.440364,-0.134173
9.100000,0.061345,-0.162089,-0.004312,0.811542,0.292907,-0.000703,0.854248,0.084445,-0.004950,0.704732,0.457010,-0.128163
9.116667,0.019698,-0.180747,-0.004287,0.819975,0.292879,-0.000724,0.854242,0.070131,-0.006661,0.716817,0.474877,-0.120292
9.133333,-0.022168,-0.200218,-0.004263,0.827873,0.292858,-0.000722,0.854239,0.055890,-0.007921,0.730815,0.493793,-0.110241
9.150000,-0.063961,-0.220358,-0.004241,0.835118,0.292839,-0.000721,0.854235,0.041584,-0.008602,0.747029,0.513565,-0.097647
9.166667,-0.105388,-0.241008,-0.004216,0.841612,0.292819,-0.000717,0.854232,0.027740,-0.008924,0.765837,0.533987,-0.082085
9.183333,-0.146157,-0.262001,-0.004188,0.847281,0.292795,-0.000751,0.854227,0.014690,-0.009022,0.787692,0.554850,-0.063062
9.200000,-0.185983,-0.283154,-0.004151,0.852072,0.292761,-0.000794,0.854221,0.002175,-0.008962,0.813677,0.575929,-0.039469
9.216667,-0.224587,-0.304270,-0.004110,0.855958,0.292722,-0.000839,0.854213,-0.009706,-0.008872,0.844656,0.597004,-0.010430
9.233333,-0.261697,-0.325167,-0.004071,0.858942,0.292664,-0.000879,0.854202,-0.020760,-0.008733,0.874761,0.617858,0.018188
9.250000,-0.297054,-0.345655,-0.004039,0.861049,0.292591,-0.000900,0.854189,-0.031532,-0.008411,0.882727,0.638291,0.025108
9.266667,-0.330409,-0.365553,-0.004012,0.862328,0.292496,-0.000884,0.854171,-0.042325,-0.008194,0.878047,0.658107,0.019798
9.283333,-0.361529,-0.384690,-0.003994,0.862851,0.292383,-0.000877,0.854150,-0.052540,-0.008227,0.881680,0.677136,0.023180
9.300000,-0.390195,-0.402903,-0.003983,0.862707,0.292251,-0.000855,0.854125,-0.062245,-0.008080,0.885023,0.695213,0.026607
9.316667,-0.416205,-0.420046,-0.003977,0.861999,0.292112,-0.000847,0.854100,-0.071557,-0.008008,0.884493,0.712208,0.026444
9.333333,-0.439379,-0.435981,-0.003978,0.860840,0.291976,-0.000874,0.854074,-0.080166,-0.008004,0.885889,0.727995,0.028432
9.350000,-0.459553,-0.450595,-0.003981,0.859352,0.291831,-0.000874,0.854047,-0.088123,-0.007932,0.885861,0.742452,0.029162
9.366667,-0.476585,-0.463778,-0.003987,0.857656,0.291671,-0.000865,0.854017,-0.095314,-0.007889,0.885928,0.755464,0.030092
9.383333,-0.490357,-0.475447,-0.003996,0.855874,0.291519,-0.000857,0.853988,-0.101698,-0.007874,0.885831,0.766975,0.030900
9.400000,-0.500771,-0.485523,-0.004003,0.854116,0.291374,-0.000840,0.853961,-0.107228,-0.007813,0.885528,0.776904,0.031490
9.416667,-0.507754,-0.493953,-0.004014,0.852501,0.291234,-0.000831,0.853935,-0.111875,-0.007795,0.885206,0.785195,0.031989
9.433333,-0.511258,-0.500722,-0.004024,0.851093,0.291102,-0.000828,0.853910,-0.115633,-0.007787,0.884725,0.791835,0.032224
9.450000,-0.511258,-0.505747,-0.004032,0.849988,0.290986,-0.000811,0.853888,-0.118465,-0.007757,0.884450,0.796749,0.032512
9.466667,-0.507754,-0.509000,-0.004037,0.849243,0.290873,-0.000796,0.853866,-0.120324,-0.007744,0.884165,0.799892,0.032610
9.483333,-0.500771,-0.510490,-0.004046,0.848904,0.290775,-0.000783,0.853848,-0.121216,-0.007728,0.884111,0.801287,0.032735
9.500000,-0.490357,-0.510231,-0.004052,0.848964,0.290685,-0.000767,0.853831,-0.121150,-0.007714,0.884063,0.800938,0.032665
9.516667,-0.476585,-0.508206,-0.004057,0.849433,0.290603,-0.000764,0.853815,-0.120116,-0.007723,0.884152,0.798828,0.032528
9.533333,-0.459553,-0.504404,-0.004058,0.850292,0.290531,-0.000763,0.853801,-0.118107,-0.007725,0.884360,0.794950,0.032313
9.550000,-0.439379,-0.498855,-0.004057,0.851486,0.290473,-0.000761,0.853790,-0.115136,-0.007734,0.884633,0.789338,0.031995
9.566667,-0.416205,-0.491597,-0.004058,0.852962,0.290431,-0.000758,0.853782,-0.111217,-0.007759,0.884938,0.782035,0.031566
9.583333,-0.390195,-0.482654,-0.004056,0.854640,0.290403,-0.000756,0.853777,-0.106355,-0.007768,0.885271,0.773065,0.031062
9.600000,-0.361529,-0.472081,-0.004053,0.856415,0.290392,-0.000759,0.853775,-0.100607,-0.007805,0.885515,0.762485,0.030420
9.616667,-0.330409,-0.459926,-0.004047,0.858186,0.290395,-0.000758,0.853776,-0.094008,-0.007848,0.885641,0.750341,0.029660
9.633333,-0.297054,-0.446279,-0.004042,0.859833,0.290406,-0.000757,0.853777,-0.086615,-0.007875,0.885554,0.736717,0.028749
9.650000,-0.261697,-0.431267,-0.004044,0.861231,0.290432,-0.000760,0.853782,-0.078518,-0.007956,0.885139,0.721745,0.027632
9.666667,-0.224587,-0.414988,-0.004045,0.862264,0.290483,-0.000757,0.853792,-0.069749,-0.007996,0.884366,0.705529,0.026338
9.683333,-0.185983,-0.397525,-0.004044,0.862813,0.290562,-0.000750,0.853807,-0.060344,-0.008049,0.883362,0.688154,0.025052
9.700000,-0.146157,-0.379002,-0.004043,0.862767,0.290671,-0.000753,0.853828,-0.050365,-0.008147,0.882402,0.669741,0.024104
9.716667,-0.105388,-0.359598,-0.004046,0.862023,0.290803,-0.000749,0.853853,-0.039959,-0.008221,0.881034,0.650461,0.023097
9.733333,-0.063961,-0.339512,-0.004058,0.860500,0.290959,-0.000786,0.853883,-0.029235,-0.008382,0.877838,0.630514,0.020646
9.750000,-0.022168,-0.318909,-0.004069,0.858136,0.291134,-0.000815,0.853916,-0.018228,-0.008737,0.871141,0.610067,0.015115
9.766667,0.019698,-0.297929,-0.004083,0.854883,0.291318,-0.000838,0.853950,-0.006818,-0.009349,0.855322,0.589256,0.000906
9.783333,0.061345,-0.276781,-0.004104,0.850723,0.291500,-0.000851,0.853985,0.005704,-0.010633,0.817634,0.568299,-0.034720
9.800000,0.102478,-0.255674,-0.004131,0.845669,0.291671,-0.000860,0.854017,0.017738,-0.010828,0.780090,0.547419,-0.069752
9.816667,0.142812,-0.234766,-0.004150,0.839746,0.291834,-0.000839,0.854047,0.031367,-0.009767,0.761094,0.526804,-0.085802
9.833333,0.182061,-0.214233,-0.004169,0.833011,0.291991,-0.000835,0.854077,0.046315,-0.010213,0.747582,0.506673,-0.095962
9.850000,0.219951,-0.194269,-0.004184,0.825554,0.292145,-0.000810,0.854106,0.059756,-0.008078,0.731999,0.487262,-0.107831
9.866667,0.256216,-0.175020,-0.004192,0.817478,0.292287,-0.000774,0.854132,0.074119,-0.005449,0.714440,0.468754,-0.121365
9.883333,0.290603,-0.156623,-0.004202,0.808905,0.292425,-0.000753,0.854158,0.088936,-0.002085,0.702494,0.451336,-0.129038
9.900000,0.322868,-0.139211,-0.004214,0.799978,0.292565,-0.000744,0.854184,0.104292,-0.000513,0.695831,0.435179,-0.131250
9.916667,0.352787,-0.122883,-0.004232,0.790849,0.292707,-0.000735,0.854211,0.118099,0.001937,0.688546,0.420408,-0.133983
9.933333,0.380150,-0.107733,-0.004250,0.781680,0.292846,-0.000726,0.854237,0.130421,0.005004,0.680450,0.407112,-0.137508
9.950000,0.404764,-0.093825,-0.004276,0.772636,0.292977,-0.000738,0.854261,0.142530,0.008619,0.674805,0.395336,-0.138643
9.966667,0.426456,-0.081233,-0.004313,0.763897,0.293097,-0.000749,0.854283,0.154649,0.011133,0.671975,0.385104,-0.137115
9.983333,0.445076,-0.069975,-0.004343,0.755613,0.293203,-0.000753,0.854302,0.165815,0.012863,0.669722,0.376365,-0.135236
10.000000,0.460491,-0.060060,-0.004377,0.747928,0.293296,-0.000779,0.854320,0.173984,0.014920,0.667053,0.369043,-0.134071
