t,leader_q1_target,leader_ee_x,leader_ee_y,leader_ee_z,follower_ee_x,follower_ee_y,follower_ee_z,mid_x,mid_y,mid_z,cable_span,cable_sag
3.333333,-0.390012,-0.478692,-0.004627,0.855173,0.216140,0.003799,0.835409,-0.126032,-0.000839,0.834054,0.695164,-0.011237
3.350000,-0.361346,-0.468177,-0.004631,0.856857,0.215064,0.003860,0.835047,-0.122121,0.000556,0.853206,0.683641,0.007254
3.366667,-0.330226,-0.456120,-0.004632,0.858510,0.214415,0.003927,0.834831,-0.116022,-0.003370,0.833723,0.671007,-0.012947
3.383333,-0.296871,-0.442575,-0.004635,0.860052,0.214219,0.003985,0.834771,-0.107427,0.003499,0.848304,0.657338,0.000892
3.400000,-0.261514,-0.427651,-0.004637,0.861338,0.214502,0.004039,0.834877,-0.102299,-0.002560,0.833197,0.642756,-0.014911
3.416667,-0.224404,-0.411450,-0.004640,0.862257,0.215270,0.004084,0.835151,-0.092173,0.003776,0.851109,0.627366,0.002405
3.433333,-0.185800,-0.394098,-0.004642,0.862685,0.216536,0.004123,0.835593,-0.084762,-0.001357,0.818597,0.611297,-0.030542
3.450000,-0.145974,-0.375716,-0.004644,0.862523,0.218272,0.004147,0.836191,-0.073926,-0.002222,0.811551,0.594637,-0.037806
3.466667,-0.105205,-0.356459,-0.004648,0.861667,0.220451,0.004155,0.836931,-0.064732,0.000093,0.796345,0.577508,-0.052955
3.483333,-0.063778,-0.336468,-0.004652,0.860032,0.222991,0.004142,0.837780,-0.055314,0.000700,0.744580,0.559970,-0.104326
3.500000,-0.021985,-0.315914,-0.004658,0.857554,0.225789,0.004117,0.838698,-0.042267,-0.002956,0.746661,0.542102,-0.101464
3.516667,0.019881,-0.294995,-0.004666,0.854189,0.228770,0.004081,0.839657,-0.030699,-0.008576,0.718787,0.524039,-0.128136
3.533333,0.061527,-0.273901,-0.004675,0.849917,0.231844,0.004028,0.840628,-0.018453,-0.007916,0.702462,0.505906,-0.142810
3.550000,0.102661,-0.252811,-0.004682,0.844755,0.234941,0.003971,0.841585,-0.005920,-0.007111,0.695923,0.487840,-0.147247
3.566667,0.142994,-0.231950,-0.004675,0.838711,0.237993,0.003917,0.842506,0.008936,0.001387,0.675647,0.470038,-0.164961
3.583333,0.182244,-0.211460,-0.004657,0.831870,0.240939,0.003864,0.843376,0.022711,0.001706,0.666932,0.452625,-0.170692
3.600000,0.220134,-0.191553,-0.004624,0.824299,0.243725,0.003810,0.844180,0.037509,0.007546,0.655342,0.435814,-0.178898
3.616667,0.256399,-0.172357,-0.004590,0.816120,0.246308,0.003756,0.844911,0.051877,0.007874,0.639400,0.419737,-0.191115
3.633333,0.290785,-0.154022,-0.004559,0.807450,0.248654,0.003713,0.845562,0.065478,0.008008,0.636971,0.404560,-0.189535
3.650000,0.323051,-0.136663,-0.004536,0.798437,0.250737,0.003675,0.846131,0.080038,0.004937,0.624611,0.390411,-0.197672
3.666667,0.352970,-0.120415,-0.004516,0.789220,0.252538,0.003639,0.846616,0.092429,0.001064,0.613614,0.377432,-0.204304
3.683333,0.380332,-0.105324,-0.004506,0.779978,0.254050,0.003606,0.847018,0.104302,0.002344,0.608509,0.365664,-0.204989
3.700000,0.404946,-0.091483,-0.004502,0.770865,0.255272,0.003580,0.847339,0.115927,0.002975,0.602681,0.355180,-0.206421
3.716667,0.426639,-0.078931,-0.004503,0.762050,0.256209,0.003565,0.847583,0.127917,0.007737,0.594878,0.345977,-0.209938
3.733333,0.445258,-0.067701,-0.004507,0.753693,0.256870,0.003553,0.847754,0.137488,0.009921,0.590636,0.338022,-0.210087
3.750000,0.460674,-0.057810,-0.004514,0.745947,0.257272,0.003544,0.847858,0.145947,0.012389,0.586169,0.331251,-0.210733
3.766667,0.472777,-0.049294,-0.004520,0.738950,0.257434,0.003540,0.847900,0.155256,0.018338,0.581236,0.325603,-0.212189
3.783333,0.481484,-0.042129,-0.004529,0.732834,0.257380,0.003542,0.847886,0.161132,0.017355,0.580948,0.320948,-0.209412
3.800000,0.486732,-0.036319,-0.004538,0.727709,0.257134,0.003550,0.847824,0.167687,0.016552,0.578892,0.317187,-0.208875
3.816667,0.488486,-0.031856,-0.004546,0.723668,0.256724,0.003559,0.847719,0.172977,0.015158,0.574400,0.314218,-0.211294
3.833333,0.486732,-0.028734,-0.004554,0.720785,0.256176,0.003569,0.847578,0.174352,0.010297,0.572704,0.311956,-0.211478
3.850000,0.481484,-0.026966,-0.004561,0.719110,0.255519,0.003580,0.847408,0.174115,0.010888,0.572565,0.310361,-0.210694
3.866667,0.472777,-0.026484,-0.004571,0.718679,0.254778,0.003596,0.847214,0.172526,0.010967,0.573291,0.309348,-0.209656
3.883333,0.460674,-0.027362,-0.004578,0.719492,0.253980,0.003614,0.847004,0.171402,0.011062,0.572394,0.308998,-0.210854
3.900000,0.445258,-0.029561,-0.004584,0.721536,0.253147,0.003631,0.846785,0.169108,0.010527,0.573359,0.309320,-0.210802
3.916667,0.426639,-0.033092,-0.004590,0.724776,0.252303,0.003647,0.846560,0.167182,0.011163,0.572944,0.310403,-0.212723
3.933333,0.404946,-0.037956,-0.004596,0.729154,0.251467,0.003663,0.846336,0.164367,0.016230,0.574667,0.312354,-0.213078
3.950000,0.380332,-0.044167,-0.004603,0.734589,0.250656,0.003680,0.846118,0.158368,0.016471,0.578723,0.315321,-0.211630
3.966667,0.352970,-0.051752,-0.004608,0.740982,0.249886,0.003699,0.845910,0.150450,0.014619,0.580741,0.319475,-0.212704
3.983333,0.323051,-0.060672,-0.004615,0.748221,0.249168,0.003714,0.845715,0.140938,0.013245,0.583266,0.324924,-0.213702
4.000000,0.290785,-0.070962,-0.004619,0.756169,0.248514,0.003726,0.845536,0.130148,0.010926,0.588004,0.331845,-0.212849
4.016667,0.256399,-0.082595,-0.004625,0.764682,0.247928,0.003737,0.845375,0.118899,0.006897,0.593747,0.340333,-0.211281
4.033333,0.220134,-0.095544,-0.004631,0.773605,0.247418,0.003747,0.845234,0.108761,0.002699,0.600101,0.350462,-0.209319
4.050000,0.182244,-0.109773,-0.004639,0.782776,0.246986,0.003758,0.845114,0.098275,0.004277,0.606190,0.362261,-0.207755
4.066667,0.142994,-0.125226,-0.004645,0.792030,0.246631,0.003765,0.845015,0.086767,0.002706,0.614959,0.375708,-0.203563
4.083333,0.102661,-0.141830,-0.004653,0.801201,0.246354,0.003768,0.844938,0.072872,0.001867,0.623986,0.390731,-0.199083
4.100000,0.061527,-0.159492,-0.004663,0.810129,0.246150,0.003772,0.844881,0.060622,0.005591,0.635285,0.407215,-0.192220
4.116667,0.019881,-0.178102,-0.004674,0.818665,0.246016,0.003777,0.844845,0.047834,0.009085,0.646350,0.425009,-0.185405
4.133333,-0.021985,-0.197530,-0.004686,0.826671,0.245946,0.003780,0.844827,0.034978,0.006604,0.660111,0.443928,-0.175638
4.150000,-0.063778,-0.217632,-0.004698,0.834028,0.245934,0.003780,0.844825,0.022409,0.002665,0.672201,0.463769,-0.167226
4.166667,-0.105205,-0.238248,-0.004706,0.840637,0.245974,0.003778,0.844837,0.010670,-0.000710,0.688049,0.484314,-0.154688
4.183333,-0.145974,-0.259207,-0.004705,0.846420,0.246058,0.003779,0.844862,-0.001211,-0.002074,0.704602,0.505339,-0.141038
4.200000,-0.185800,-0.280329,-0.004687,0.851326,0.246177,0.003778,0.844896,-0.013080,-0.005534,0.724009,0.526613,-0.124102
4.216667,-0.224404,-0.301424,-0.004658,0.855329,0.246322,0.003774,0.844938,-0.024396,-0.004956,0.745982,0.547910,-0.104152
4.233333,-0.261514,-0.322302,-0.004624,0.858427,0.246486,0.003771,0.844986,-0.034531,-0.003357,0.768204,0.569009,-0.083502
4.250000,-0.296871,-0.342772,-0.004593,0.860646,0.246654,0.003772,0.845035,-0.044013,-0.000645,0.799322,0.589692,-0.053519
4.266667,-0.330226,-0.362648,-0.004567,0.862034,0.246806,0.003771,0.845079,-0.053206,-0.000846,0.838628,0.609747,-0.014929
4.283333,-0.361346,-0.381745,-0.004550,0.862662,0.246900,0.003768,0.845108,-0.062096,-0.000907,0.853899,0.628945,0.000014
4.300000,-0.390012,-0.399880,-0.004539,0.862622,0.246852,0.003755,0.845100,-0.072109,-0.000834,0.838061,0.647022,-0.015800
4.316667,-0.416023,-0.416926,-0.004533,0.862003,0.246583,0.003732,0.845031,-0.079291,-0.001325,0.856478,0.663777,0.002961
4.333333,-0.439196,-0.432728,-0.004536,0.860963,0.246043,0.003706,0.844887,-0.088075,-0.002932,0.843032,0.679011,-0.009893
4.350000,-0.459370,-0.447223,-0.004538,0.859564,0.245192,0.003674,0.844656,-0.094395,-0.000687,0.847922,0.692624,-0.004188
4.366667,-0.476403,-0.460274,-0.004546,0.857985,0.244014,0.003645,0.844332,-0.104199,-0.003752,0.854547,0.704468,0.003389
4.383333,-0.490174,-0.471837,-0.004551,0.856286,0.242511,0.003615,0.843912,-0.108759,-0.003452,0.840001,0.714503,-0.010098
4.400000,-0.500588,-0.481814,-0.004560,0.854628,0.240701,0.003592,0.843400,-0.114233,0.002617,0.842194,0.722648,-0.006820
4.416667,-0.507572,-0.490173,-0.004568,0.853069,0.238621,0.003568,0.842800,-0.121881,0.006925,0.853547,0.728912,0.005612
4.433333,-0.511076,-0.496846,-0.004578,0.851740,0.236320,0.003547,0.842125,-0.124426,-0.003828,0.848807,0.733274,0.001874
4.450000,-0.511076,-0.501806,-0.004585,0.850694,0.233854,0.003546,0.841389,-0.128519,-0.004686,0.836513,0.735764,-0.009529
4.466667,-0.507572,-0.505038,-0.004591,0.849977,0.231281,0.003544,0.840607,-0.129435,0.003637,0.838890,0.736423,-0.006402
4.483333,-0.500588,-0.506505,-0.004601,0.849654,0.228668,0.003547,0.839798,-0.132886,0.003318,0.849554,0.735284,0.004828
4.500000,-0.490174,-0.506215,-0.004607,0.849722,0.226083,0.003577,0.838984,-0.134378,-0.000295,0.846592,0.732422,0.002239
4.516667,-0.476403,-0.504167,-0.004613,0.850180,0.223597,0.003619,0.838186,-0.135725,-0.002944,0.835251,0.727909,-0.008932
4.533333,-0.459370,-0.500367,-0.004617,0.851007,0.221270,0.003651,0.837428,-0.133873,0.001162,0.836914,0.721812,-0.007304
4.550000,-0.439196,-0.494834,-0.004621,0.852161,0.219171,0.003692,0.836734,-0.131349,0.000790,0.850282,0.714220,0.005834
4.566667,-0.416023,-0.487595,-0.004624,0.853576,0.217361,0.003737,0.836129,-0.130059,-0.001967,0.841484,0.705221,-0.003369
4.583333,-0.390012,-0.478691,-0.004627,0.855173,0.215891,0.003797,0.835633,-0.127688,0.000547,0.835720,0.694908,-0.009683
4.600000,-0.361346,-0.468172,-0.004632,0.856864,0.214806,0.003858,0.835266,-0.119995,0.004223,0.851840,0.683372,0.005775
4.616667,-0.330226,-0.456110,-0.004633,0.858526,0.214150,0.003927,0.835045,-0.116414,-0.003856,0.835286,0.670725,-0.011500
4.633333,-0.296871,-0.442579,-0.004635,0.860048,0.213948,0.003986,0.834981,-0.109148,0.001185,0.845655,0.657063,-0.001860
4.650000,-0.261514,-0.427654,-0.004637,0.861339,0.214225,0.004043,0.835083,-0.100623,-0.003896,0.837267,0.642474,-0.010944
4.666667,-0.224404,-0.411453,-0.004640,0.862256,0.214992,0.004085,0.835355,-0.094319,0.005083,0.848339,0.627083,-0.000467
4.683333,-0.185800,-0.394101,-0.004642,0.862685,0.216255,0.004128,0.835795,-0.084888,-0.009436,0.822716,0.611011,-0.026525
4.700000,-0.145974,-0.375721,-0.004644,0.862523,0.217992,0.004148,0.836393,-0.075618,-0.008430,0.815058,0.594353,-0.034400
4.716667,-0.105205,-0.356463,-0.004647,0.861667,0.220172,0.004157,0.837132,-0.063422,0.005247,0.788522,0.577224,-0.060878
4.733333,-0.063778,-0.336470,-0.004651,0.860032,0.222709,0.004143,0.837979,-0.056843,0.000744,0.749505,0.559682,-0.099500
4.750000,-0.021985,-0.315915,-0.004658,0.857554,0.225505,0.004121,0.838896,-0.042315,0.003397,0.743546,0.541813,-0.104679
4.766667,0.019881,-0.294996,-0.004666,0.854189,0.228483,0.004082,0.839854,-0.031102,-0.011541,0.718595,0.523749,-0.128426
4.783333,0.061527,-0.273901,-0.004675,0.849917,0.231554,0.004030,0.840824,-0.017492,-0.008275,0.705757,0.505612,-0.139613
4.800000,0.102661,-0.252812,-0.004682,0.844756,0.234647,0.003973,0.841782,-0.006808,-0.012891,0.695268,0.487545,-0.148000
4.816667,0.142994,-0.231950,-0.004675,0.838710,0.237697,0.003921,0.842703,0.008432,-0.001136,0.675626,0.469743,-0.165080
4.833333,0.182244,-0.211459,-0.004657,0.831871,0.240639,0.003864,0.843572,0.022918,-0.000198,0.667166,0.452330,-0.170556
4.850000,0.220134,-0.191544,-0.004626,0.824304,0.243423,0.003810,0.844376,0.038063,0.008428,0.654849,0.435511,-0.179491
4.866667,0.256399,-0.172346,-0.004592,0.816124,0.246003,0.003758,0.845107,0.053129,0.012539,0.640723,0.419435,-0.189892
4.883333,0.290785,-0.154011,-0.004560,0.807454,0.248346,0.003716,0.845758,0.065992,0.009899,0.636122,0.404261,-0.190484
4.900000,0.323051,-0.136676,-0.004534,0.798431,0.250427,0.003678,0.846327,0.079851,0.011411,0.623804,0.390142,-0.198575
4.916667,0.352970,-0.120402,-0.004518,0.789225,0.252227,0.003640,0.846812,0.091201,0.000998,0.612966,0.377140,-0.205053
4.933333,0.380332,-0.105327,-0.004506,0.779977,0.253738,0.003608,0.847214,0.103682,0.000986,0.608784,0.365396,-0.204812
4.950000,0.404946,-0.091480,-0.004502,0.770866,0.254958,0.003583,0.847535,0.115803,0.001707,0.603065,0.354913,-0.206136
4.966667,0.426639,-0.078929,-0.004503,0.762050,0.255894,0.003567,0.847779,0.127304,0.000294,0.594948,0.345718,-0.209967
4.983333,0.445258,-0.067701,-0.004507,0.753693,0.256554,0.003554,0.847950,0.136475,0.007473,0.591521,0.337774,-0.209301
5.000000,0.460674,-0.057819,-0.004513,0.745945,0.256956,0.003544,0.848054,0.144151,0.009548,0.586885,0.331020,-0.210115
5.016667,0.472777,-0.049295,-0.004520,0.738951,0.257119,0.003541,0.848096,0.155106,0.019465,0.581209,0.325372,-0.212314
5.033333,0.481484,-0.042129,-0.004529,0.732835,0.257064,0.003543,0.848082,0.161927,0.021775,0.581323,0.320724,-0.209135
5.050000,0.486732,-0.036319,-0.004538,0.727709,0.256820,0.003551,0.848019,0.168160,0.018226,0.578318,0.316970,-0.209546
5.066667,0.488486,-0.031856,-0.004546,0.723669,0.256411,0.003561,0.847913,0.174230,0.020576,0.574597,0.314007,-0.211194
5.083333,0.486732,-0.028734,-0.004554,0.720785,0.255865,0.003570,0.847772,0.174161,0.011771,0.573495,0.311750,-0.210784
5.100000,0.481484,-0.026966,-0.004560,0.719110,0.255209,0.003583,0.847600,0.172970,0.011409,0.574537,0.310159,-0.208818
5.116667,0.472777,-0.026498,-0.004570,0.718678,0.254470,0.003598,0.847407,0.173513,0.008851,0.571776,0.309161,-0.211266
5.133333,0.460674,-0.027358,-0.004578,0.719492,0.253673,0.003616,0.847197,0.170339,0.004681,0.573105,0.308795,-0.210240
5.150000,0.445258,-0.029550,-0.004585,0.721537,0.252842,0.003632,0.846976,0.169001,0.009778,0.573278,0.309108,-0.210979
5.166667,0.426639,-0.033075,-0.004591,0.724778,0.251999,0.003646,0.846751,0.165869,0.006208,0.573172,0.310181,-0.212593
5.183333,0.404946,-0.037962,-0.004595,0.729153,0.251164,0.003665,0.846527,0.163090,0.013653,0.575552,0.312152,-0.212288
5.200000,0.380332,-0.044176,-0.004602,0.734588,0.250355,0.003681,0.846308,0.158476,0.020550,0.579229,0.315117,-0.211219
5.216667,0.352970,-0.051743,-0.004608,0.740983,0.249587,0.003699,0.846099,0.150142,0.014176,0.581369,0.319246,-0.212172
5.233333,0.323051,-0.060672,-0.004615,0.748221,0.248872,0.003716,0.845903,0.142486,0.018403,0.582834,0.324697,-0.214228
5.250000,0.290785,-0.070962,-0.004619,0.756169,0.248218,0.003726,0.845723,0.131382,0.013337,0.588178,0.331611,-0.212768
5.266667,0.256399,-0.082595,-0.004625,0.764682,0.247635,0.003739,0.845561,0.119329,0.010835,0.595033,0.340093,-0.210088
5.283333,0.220134,-0.095544,-0.004632,0.773605,0.247126,0.003751,0.845420,0.108439,0.006664,0.599468,0.350215,-0.210045
5.300000,0.182244,-0.109774,-0.004638,0.782777,0.246694,0.003758,0.845300,0.097126,-0.003490,0.606954,0.362007,-0.207084
5.316667,0.142994,-0.125228,-0.004645,0.792031,0.246341,0.003767,0.845201,0.086297,0.003660,0.617792,0.375447,-0.200823
5.333333,0.102661,-0.141831,-0.004654,0.801201,0.246063,0.003769,0.845124,0.073319,-0.000162,0.623028,0.390464,-0.200134
5.350000,0.061527,-0.159493,-0.004662,0.810129,0.245860,0.003772,0.845067,0.059892,0.002278,0.634548,0.406944,-0.193050
5.366667,0.019881,-0.178102,-0.004674,0.818665,0.245727,0.003778,0.845029,0.047798,0.009561,0.648093,0.424733,-0.183754
5.383333,-0.021985,-0.197531,-0.004686,0.826671,0.245659,0.003781,0.845010,0.035199,0.006910,0.658362,0.443649,-0.177479
5.400000,-0.063778,-0.217632,-0.004698,0.834028,0.245648,0.003781,0.845007,0.023148,0.010382,0.673334,0.463488,-0.166184
5.416667,-0.105205,-0.238248,-0.004706,0.840637,0.245689,0.003780,0.845018,0.009734,-0.001634,0.690381,0.484032,-0.152447
5.433333,-0.145974,-0.259207,-0.004704,0.846420,0.245775,0.003782,0.845042,-0.000479,-0.000369,0.704921,0.505055,-0.140810
5.450000,-0.185800,-0.280329,-0.004687,0.851327,0.245895,0.003779,0.845076,-0.013626,-0.009475,0.724671,0.526330,-0.123531
5.466667,-0.224404,-0.301425,-0.004657,0.855329,0.246042,0.003776,0.845117,-0.024267,-0.008721,0.744723,0.547627,-0.105501
5.483333,-0.261514,-0.322302,-0.004624,0.858427,0.246207,0.003773,0.845163,-0.034715,-0.006179,0.769028,0.568726,-0.082768
5.500000,-0.296871,-0.342773,-0.004593,0.860646,0.246378,0.003773,0.845212,-0.043632,0.002312,0.801510,0.589413,-0.051419
5.516667,-0.330226,-0.362650,-0.004567,0.862034,0.246535,0.003772,0.845256,-0.053807,0.000413,0.834972,0.609473,-0.018673
5.533333,-0.361346,-0.381746,-0.004550,0.862662,0.246631,0.003770,0.845284,-0.062239,-0.003500,0.855771,0.628673,0.001797
5.550000,-0.390012,-0.399884,-0.004539,0.862621,0.246586,0.003755,0.845275,-0.071269,0.003242,0.837623,0.646756,-0.016325
5.566667,-0.416023,-0.416919,-0.004535,0.862016,0.246321,0.003734,0.845206,-0.079661,-0.002255,0.857110,0.663505,0.003499
5.583333,-0.439196,-0.432742,-0.004534,0.860949,0.245786,0.003704,0.845061,-0.088739,-0.001613,0.840704,0.678764,-0.012301
5.600000,-0.459370,-0.447226,-0.004538,0.859565,0.244938,0.003673,0.844830,-0.094818,0.000605,0.851179,0.692370,-0.001019
5.616667,-0.476403,-0.460287,-0.004544,0.857969,0.243767,0.003650,0.844506,-0.103884,-0.005769,0.854542,0.704230,0.003304
5.633333,-0.490174,-0.471842,-0.004551,0.856283,0.242268,0.003611,0.844085,-0.109573,-0.000628,0.840008,0.714261,-0.010175
5.650000,-0.500588,-0.481824,-0.004559,0.854615,0.240463,0.003581,0.843571,-0.114224,0.001132,0.843654,0.722418,-0.005440
5.666667,-0.507572,-0.490172,-0.004569,0.853074,0.238387,0.003555,0.842971,-0.120480,-0.001521,0.852322,0.728675,0.004299
5.683333,-0.511076,-0.496841,-0.004580,0.851749,0.236088,0.003538,0.842294,-0.125973,-0.002154,0.847637,0.733035,0.000616
5.700000,-0.511076,-0.501810,-0.004584,0.850685,0.233616,0.003521,0.841554,-0.127019,0.001012,0.837399,0.735527,-0.008720
5.716667,-0.507572,-0.505034,-0.004595,0.849978,0.231033,0.003515,0.840767,-0.130927,0.000282,0.840980,0.736169,-0.004393
5.733333,-0.500588,-0.506502,-0.004603,0.849654,0.228409,0.003522,0.839952,-0.133232,-0.000665,0.849001,0.735020,0.004197
5.750000,-0.490174,-0.506213,-0.004611,0.849722,0.225815,0.003541,0.839132,-0.134671,-0.000261,0.844838,0.732150,0.000411
5.766667,-0.476403,-0.504167,-0.004617,0.850180,0.223319,0.003565,0.838328,-0.134242,0.000347,0.836667,0.727629,-0.007587
5.783333,-0.459370,-0.500369,-0.004619,0.851006,0.220993,0.003619,0.837568,-0.134593,0.001513,0.841271,0.721534,-0.003016
5.800000,-0.439196,-0.494837,-0.004621,0.852161,0.218897,0.003675,0.836873,-0.132434,0.000695,0.848387,0.713945,0.003870
5.816667,-0.416023,-0.487598,-0.004626,0.853576,0.217091,0.003738,0.836267,-0.130990,-0.001670,0.840405,0.704952,-0.004517
5.833333,-0.390012,-0.478696,-0.004629,0.855172,0.215629,0.003804,0.835771,-0.126071,0.000419,0.838631,0.694647,-0.006840
5.850000,-0.361346,-0.468182,-0.004632,0.856857,0.214555,0.003866,0.835406,-0.121037,-0.002496,0.850957,0.683126,0.004826
5.866667,-0.330226,-0.456126,-0.004632,0.858510,0.213908,0.003927,0.835187,-0.115358,-0.000693,0.834980,0.670494,-0.011868
5.883333,-0.296871,-0.442582,-0.004636,0.860052,0.213716,0.003987,0.835125,-0.109118,0.000781,0.847226,0.656829,-0.000363
5.900000,-0.261514,-0.427659,-0.004638,0.861338,0.214004,0.004042,0.835230,-0.101901,-0.000394,0.834407,0.642253,-0.013877
5.916667,-0.224404,-0.411458,-0.004640,0.862255,0.214780,0.004089,0.835504,-0.092632,0.001577,0.847427,0.626870,-0.001453
5.933333,-0.185800,-0.394102,-0.004643,0.862688,0.216053,0.004127,0.835946,-0.084602,0.004637,0.825159,0.610804,-0.024158
5.950000,-0.145974,-0.375725,-0.004645,0.862522,0.217802,0.004152,0.836546,-0.074735,0.002537,0.809954,0.594161,-0.039580
5.966667,-0.105205,-0.356465,-0.004647,0.861666,0.219989,0.004160,0.837287,-0.065772,-0.010001,0.785020,0.577037,-0.064457
5.983333,-0.063778,-0.336467,-0.004652,0.860033,0.222527,0.004145,0.838133,-0.054521,-0.004254,0.752726,0.559492,-0.096357
6.000000,-0.021985,-0.315915,-0.004659,0.857555,0.225328,0.004118,0.839051,-0.044455,-0.007473,0.739833,0.541631,-0.108470
6.016667,0.019881,-0.294997,-0.004665,0.854187,0.228305,0.004080,0.840009,-0.030136,-0.001077,0.718938,0.523568,-0.128160
6.033333,0.061527,-0.273904,-0.004674,0.849915,0.231377,0.004029,0.840979,-0.018021,-0.003799,0.709212,0.505435,-0.136235
6.050000,0.102661,-0.252811,-0.004682,0.844757,0.234472,0.003975,0.841935,-0.004149,0.002309,0.689457,0.487367,-0.153889
6.066667,0.142994,-0.231941,-0.004676,0.838716,0.237518,0.003922,0.842856,0.008126,-0.002415,0.678127,0.469557,-0.162659
6.083333,0.182244,-0.211459,-0.004657,0.831871,0.240458,0.003868,0.843724,0.022015,0.001360,0.667097,0.452154,-0.170700
6.100000,0.220134,-0.191553,-0.004625,0.824300,0.243238,0.003811,0.844528,0.035618,-0.003266,0.651674,0.435342,-0.182740
6.116667,0.256399,-0.172359,-0.004591,0.816119,0.245814,0.003760,0.845258,0.050689,0.000064,0.643469,0.419269,-0.187219
6.133333,0.290785,-0.154013,-0.004561,0.807455,0.248152,0.003715,0.845908,0.066028,0.001046,0.634022,0.404084,-0.192660
6.150000,0.323051,-0.136673,-0.004535,0.798433,0.250227,0.003676,0.846477,0.079528,0.003294,0.622577,0.389958,-0.199878
6.166667,0.352970,-0.120411,-0.004517,0.789222,0.252023,0.003639,0.846960,0.091766,0.008338,0.615874,0.376971,-0.202217
6.183333,0.380332,-0.105321,-0.004507,0.779979,0.253529,0.003607,0.847361,0.103392,0.008392,0.607719,0.365212,-0.205951
6.200000,0.404946,-0.091474,-0.004503,0.770867,0.254746,0.003585,0.847681,0.116233,0.014642,0.601712,0.354731,-0.207562
6.216667,0.426639,-0.078923,-0.004503,0.762052,0.255677,0.003569,0.847925,0.128376,0.011301,0.595751,0.345538,-0.209238
6.233333,0.445258,-0.067699,-0.004507,0.753693,0.256334,0.003557,0.848095,0.138492,0.010263,0.590892,0.337601,-0.210002
6.250000,0.460674,-0.057820,-0.004513,0.745946,0.256733,0.003547,0.848197,0.148432,0.011266,0.584828,0.330853,-0.212243
6.266667,0.472777,-0.049295,-0.004520,0.738951,0.256894,0.003543,0.848238,0.154408,0.008252,0.582528,0.325208,-0.211067
6.283333,0.481484,-0.042130,-0.004529,0.732835,0.256839,0.003546,0.848223,0.160129,0.011063,0.580671,0.320565,-0.209858
6.300000,0.486732,-0.036319,-0.004538,0.727709,0.256593,0.003552,0.848159,0.165607,0.010415,0.576524,0.316813,-0.211410
6.316667,0.488486,-0.031857,-0.004546,0.723668,0.256182,0.003560,0.848053,0.168717,0.011793,0.575590,0.313852,-0.210270
6.333333,0.486732,-0.028735,-0.004554,0.720785,0.255635,0.003570,0.847910,0.172117,0.013833,0.573598,0.311597,-0.210750
6.350000,0.481484,-0.026966,-0.004561,0.719110,0.254978,0.003583,0.847739,0.173878,0.014949,0.573182,0.310006,-0.210242
6.366667,0.472777,-0.026497,-0.004570,0.718678,0.254238,0.003600,0.847544,0.175500,0.018754,0.573071,0.309007,-0.210039
6.383333,0.460674,-0.027352,-0.004579,0.719492,0.253442,0.003618,0.847333,0.174862,0.015289,0.572963,0.308635,-0.210450
6.400000,0.445258,-0.029544,-0.004585,0.721538,0.252611,0.003634,0.847112,0.172183,0.013703,0.572259,0.308947,-0.212066
6.416667,0.426639,-0.033093,-0.004589,0.724776,0.251771,0.003650,0.846886,0.167911,0.015006,0.573684,0.310042,-0.212147
6.433333,0.404946,-0.037956,-0.004596,0.729154,0.250937,0.003667,0.846662,0.161463,0.012211,0.575986,0.311987,-0.211922
6.450000,0.380332,-0.044167,-0.004603,0.734590,0.250130,0.003685,0.846443,0.155249,0.011154,0.577780,0.314945,-0.212736
6.466667,0.352970,-0.051753,-0.004607,0.740982,0.249362,0.003701,0.846234,0.147993,0.007798,0.579769,0.319088,-0.213839
6.483333,0.323051,-0.060673,-0.004614,0.748221,0.248648,0.003716,0.846038,0.140093,0.007881,0.583563,0.324526,-0.213566
6.500000,0.290785,-0.070970,-0.004619,0.756168,0.247996,0.003728,0.845858,0.131683,0.009953,0.587788,0.331441,-0.213225
6.516667,0.256399,-0.082611,-0.004624,0.764679,0.247413,0.003739,0.845697,0.120777,0.007235,0.593989,0.339926,-0.211199
6.533333,0.220134,-0.095560,-0.004630,0.773601,0.246906,0.003751,0.845555,0.109763,0.010389,0.599732,0.350044,-0.209847
6.550000,0.182244,-0.109781,-0.004637,0.782773,0.246476,0.003761,0.845435,0.098661,0.010825,0.606525,0.361824,-0.207579
6.566667,0.142994,-0.125226,-0.004645,0.792029,0.246124,0.003767,0.845336,0.084920,0.007645,0.614922,0.375251,-0.203761
6.583333,0.102661,-0.141830,-0.004653,0.801201,0.245848,0.003772,0.845258,0.072806,0.006492,0.624033,0.390264,-0.199196
6.600000,0.061527,-0.159492,-0.004663,0.810129,0.245646,0.003777,0.845202,0.060427,0.004030,0.635419,0.406741,-0.192247
6.616667,0.019881,-0.178102,-0.004673,0.818665,0.245515,0.003782,0.845165,0.048107,0.004295,0.646905,0.424529,-0.185010
6.633333,-0.021985,-0.197530,-0.004686,0.826671,0.245447,0.003782,0.845146,0.034960,-0.001591,0.657454,0.443443,-0.178454
6.650000,-0.063778,-0.217632,-0.004698,0.834028,0.245438,0.003781,0.845142,0.021867,-0.001946,0.671532,0.463281,-0.168053
6.666667,-0.105205,-0.238248,-0.004707,0.840637,0.245480,0.003781,0.845154,0.009863,-0.000015,0.688395,0.483824,-0.154501
